name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
etkecc/synapse-admin,https://github.com/etkecc/synapse-admin,100,"A maintained fork of the admin console for (Matrix) Synapse homeservers, including additional features",Apache License 2.0,0,0,3,0,2024-08-27
PySpur-Dev/pyspur,https://github.com/PySpur-Dev/pyspur,1488,Graph UI for AI Agents in Python,Apache License 2.0,0,0,2,0,2024-09-23
ui-layouts/uilayouts,https://github.com/ui-layouts/uilayouts,1433,"🔥100+ Free beautifull interactive react/nextjs component based on tailwindcss, framer-motion, gsap etc",The MIT License,0,0,2,0,2024-08-11
internet-development/www-sacred,https://github.com/internet-development/www-sacred,1112,"SRCL is an open-source React component and style repository that helps you build web applications, desktop applications, and static websites with terminal aesthetics.",The MIT License,0,0,2,0,2024-11-14
tonghohin/screen-sharing,https://github.com/tonghohin/screen-sharing,1013,Share your screen with one simple room code. No downloads or sign-ups required.,The MIT License,0,0,2,0,2024-11-04
lukeed/tschema,https://github.com/lukeed/tschema,722,A tiny (500b) utility to build JSON schema types.,The MIT License,0,0,2,0,2024-07-22
bloomberg/ts-blank-space,https://github.com/bloomberg/ts-blank-space,671,"A small, fast, pure JavaScript type-stripper that uses the official TypeScript parser.",Apache License 2.0,0,0,2,0,2024-08-19
kokonut-labs/kokonutui,https://github.com/kokonut-labs/kokonutui,553,Collection of components built for Next.js and React with Tailwind CSS and shadcn/ui,The MIT License,0,0,2,0,2024-11-01
selemondev/spark-ui,https://github.com/selemondev/spark-ui,547,"Experience The Magic Of Animated Components. Crafted With Vue, TypeScript, TailwindCss And Vueuse Motion ✨",The MIT License,0,0,2,0,2024-09-28
aotakeda/learn-thing,https://github.com/aotakeda/learn-thing,536,Create mind maps to learn new things using AI.,The MIT License,0,0,2,0,2024-10-16
khromov/ai-digest,https://github.com/khromov/ai-digest,448,A CLI tool to aggregate your codebase into a single Markdown file for use with Claude Projects or custom ChatGPTs.,The MIT License,0,0,2,0,2024-07-15
arturbien/balloons-js,https://github.com/arturbien/balloons-js,392,🎈 Animated balloons effect for your website,The MIT License,0,0,2,0,2024-08-24
askaitools/askaitools-community-edition,https://github.com/askaitools/askaitools-community-edition,346,A cutting-edge search engine project tailored specifically for the AI product,Apache License 2.0,0,0,2,0,2024-07-11
zcaceres/markdownify-mcp,https://github.com/zcaceres/markdownify-mcp,301,A Model Context Protocol server for converting almost anything to Markdown,The MIT License,0,0,2,0,2024-12-18
mislam/typezero,https://github.com/mislam/typezero,295,"Zero-config TypeScript starter for modern Node.js development. ESM, Vitest, ESLint, Prettier. Production-ready in seconds! ⚡",The MIT License,0,0,2,0,2025-01-29
noworneverev/graphrag-visualizer,https://github.com/noworneverev/graphrag-visualizer,283,A web-based tool for visualizing and exploring artifacts from Microsoft's GraphRAG.,The MIT License,0,0,2,0,2024-08-06
mickasmt/next-auth-roles-template,https://github.com/mickasmt/next-auth-roles-template,281,"Open-source Nextjs 14 Template Starter with Auth.js v5, User Roles & Admin Panel. Remove blog or docs parts with one cli.",The MIT License,0,0,2,0,2024-07-05
seadfeng/favicon-downloader,https://github.com/seadfeng/favicon-downloader,247,,The MIT License,0,0,2,0,2024-08-20
bytefer/ollama-ocr,https://github.com/bytefer/ollama-ocr,236,Implementing OCR with a local visual model run by ollama.,The MIT License,0,0,2,0,2024-11-25
hrishioa/mandark,https://github.com/hrishioa/mandark,234,"Simple AI coder that can do most of my work for me, including working on himself.",Apache License 2.0,0,0,2,0,2024-07-20
raphaelsalaja/toldo,https://github.com/raphaelsalaja/toldo,222,An elevated dialog component for React.,The MIT License,0,0,2,0,2024-10-19
openai/openai-realtime-twilio-demo,https://github.com/openai/openai-realtime-twilio-demo,205,,The MIT License,0,0,2,0,2024-12-16
burakorkmez/code-craft,https://github.com/burakorkmez/code-craft,204,Build a Code Editor SaaS with Next.js 15,The MIT License,0,0,2,0,2024-12-08
ithacaxyz/porto,https://github.com/ithacaxyz/porto,198,Experimental Next-gen Account,Apache License 2.0,0,0,2,0,2024-11-12
Arindam200/logo-ai,https://github.com/Arindam200/logo-ai,195,AI Powered Logo Generator | Powered by Nebius AI,The MIT License,0,0,2,0,2025-01-16
agentlabs-dev/auto-inspector,https://github.com/agentlabs-dev/auto-inspector,177,"Web Testing AI Agent - Write your specs, it does the rest",Apache License 2.0,0,0,2,0,2025-02-04
rudrodip/asyncr,https://github.com/rudrodip/asyncr,175,Async Select component built with React & ShadCN UI,The MIT License,0,0,2,0,2024-12-24
ChainBuff/yellowstone-grpc,https://github.com/ChainBuff/yellowstone-grpc,171,可快速上手的 Yellowstone gRPC 教程,The MIT License,0,0,2,0,2024-12-29
Rabnail-SOL/Solana-PumpFun-Bundler,https://github.com/Rabnail-SOL/Solana-PumpFun-Bundler,169,Pumpfun bundler with 20 wallets that creates pool in pumpfun and bundle buy with 20 wallets using jito bundle,The MIT License,0,0,2,0,2024-11-07
mckaywrigley/ai-router-chat,https://github.com/mckaywrigley/ai-router-chat,168,,The MIT License,0,0,2,0,2024-07-31
unternet-co/web-applets,https://github.com/unternet-co/web-applets,164,"The home of the Web Applets spec, demo and SDK",The MIT License,0,0,2,0,2024-09-20
pydantic/pydantic.run,https://github.com/pydantic/pydantic.run,146,Python browser sandbox.,The MIT License,0,0,2,0,2025-01-17
ankitpathak62/3D_Portfolio,https://github.com/ankitpathak62/3D_Portfolio,142,,The MIT License,0,0,2,0,2025-01-18
colanode/colanode,https://github.com/colanode/colanode,140,Open-source and local-first Slack and Notion alternative that puts you in control of your data,Apache License 2.0,0,0,2,0,2024-07-29
JiuRanYa/IconEase,https://github.com/JiuRanYa/IconEase,138,Modern desktop application for efficient icon collection management and organization.,The MIT License,0,0,2,0,2024-10-30
LangGraph-GUI/LangGraph-GUI,https://github.com/LangGraph-GUI/LangGraph-GUI,134,Visual node-edge graph GUI editor for LangGraph and run with local LLM or online API,The MIT License,0,0,2,0,2024-07-17
YOYZHANG/ai-ppt,https://github.com/YOYZHANG/ai-ppt,131,Generated ppt by AI based on RevealJS synax,The MIT License,0,0,2,0,2024-09-19
xavia-io/xavia-ota,https://github.com/xavia-io/xavia-ota,130,A self-hosted Over-The-Air (OTA) updates server for Expo/RN applications that gives you complete control over your app's update distribution. ,The MIT License,0,0,2,0,2024-11-20
Y80/bmm,https://github.com/Y80/bmm,128,BMM，你的专属书签管家 🤵,The MIT License,0,0,2,0,2024-09-13
burakorkmez/nextjs-course,https://github.com/burakorkmez/nextjs-course,126,NextJS Tutorial by Building a Social Media App,The MIT License,0,0,2,0,2024-12-30
fal3n-4ngel/SOYO,https://github.com/fal3n-4ngel/SOYO,124,SOYO - Stream Own Your Own || Effortlessly stream files from your local system via local network and enjoy your personal collection anywhere in your home.,The MIT License,0,0,2,0,2024-10-20
xNomad-AI/core,https://github.com/xNomad-AI/core,123,"The core service to index, operate and interact with AI-NFT.",The MIT License,0,0,2,0,2024-12-28
hamzasaleem2/sticky,https://github.com/hamzasaleem2/sticky,121,"Organize thoughts, collaborate in real-time, and access your ideas from anywhere. Try it free today!",The MIT License,0,0,2,0,2024-10-09
Shreyas-29/luro-ai,https://github.com/Shreyas-29/luro-ai,114,A Modern UI Website for your next generation SaaS,The MIT License,0,0,2,0,2024-08-24
playcanvas/react,https://github.com/playcanvas/react,112,Build 3D apps with React,The MIT License,0,0,2,0,2024-10-11
realworld-angular/realworld-angular,https://github.com/realworld-angular/realworld-angular,109,RealWorld Angular examples apps showcasing Angular libraries in action,Apache License 2.0,0,0,2,0,2024-07-14
andytyler/playwright-ai,https://github.com/andytyler/playwright-ai,108,,The MIT License,0,0,2,0,2024-11-09
get-convex/convex-saas,https://github.com/get-convex/convex-saas,103,"A production-ready Convex Stack for your next SaaS application with Convex Auth, Stripe, TanStack, Resend, Tailwindcss, and shadcn.",The MIT License,0,0,2,0,2024-07-27
fiston-user/contract-analysis-yt,https://github.com/fiston-user/contract-analysis-yt,99,"AI-powered platform that helps streamline contract analysis. It quickly identifies risks, enhances compliance, and offers insights for faster negotiations. By automating these processes, it significantly reduces legal costs and accelerates contract reviews, allowing businesses to manage contracts more efficiently.",The MIT License,0,0,2,0,2024-10-08
toss/frontend-fundamentals,https://github.com/toss/frontend-fundamentals,1177,Guidelines for easily modifiable frontend code,The MIT License,0,0,1,0,2024-12-18
iAmCorey/awesome-indie-hacker-tools,https://github.com/iAmCorey/awesome-indie-hacker-tools,935,独立开发/出海开发相关技术栈及工具收录 / Find the best tools for indie hackers here,The MIT License,0,0,1,0,2024-09-30
Scthe/nanite-webgpu,https://github.com/Scthe/nanite-webgpu,800,"UE5's Nanite implementation using WebGPU. Includes the meshlet LOD hierarchy, software rasterizer and billboard impostors. Culling on both per-instance and per-meshlet basis.",The MIT License,0,0,1,0,2024-07-15
FormBee/FormBee,https://github.com/FormBee/FormBee,675,The open-source form backend for data privacy conscious developers.,The MIT License,0,0,1,0,2024-07-16
EarthZetaOrg/solana-copytrade-bot,https://github.com/EarthZetaOrg/solana-copytrade-bot,662,"✨✨✨ Solana CopyTrading Bot is a copytrading automation bot designed to mirror the copytrading strategies of successful or selected traders wallet on Solana. Excutes the same trades in real-time on the user's behalf for copytrading bot, pumpfun copy trading bot, raydium copy trading bot, meteora copy trading bot, jupiter copy trading bot",The MIT License,0,0,1,0,2024-11-29
Idee8/ShipFree,https://github.com/Idee8/ShipFree,617,Open Source Next.js Saas Boilerplate Alternative to ShipFast,The MIT License,0,0,1,0,2025-02-01
SouthBridgeAI/offmute,https://github.com/SouthBridgeAI/offmute,453,An experiment in meeting transcription and diarization with just an LLM. Maybe I went a little overboard though,Apache License 2.0,0,0,1,0,2024-10-30
AndySpider/uicloner-extension,https://github.com/AndySpider/uicloner-extension,422,"Browser extension to instantly clone any web UI you see with one click, exports to HTML + Tailwind CSS or HTML + pure CSS",The MIT License,0,0,1,0,2024-11-19
misbahsy/meetingmind,https://github.com/misbahsy/meetingmind,417,"AI Meeting Minutes analysis App built with NextJS, Langflow, Groq, and OpenAI",The MIT License,0,0,1,0,2024-10-06
adaline/gateway,https://github.com/adaline/gateway,414,"The only fully local production-grade Super SDK that provides a simple, unified, and powerful interface for calling more than 200+ LLMs.",The MIT License,0,0,1,0,2024-10-15
chclt/oh-my-wechat,https://github.com/chclt/oh-my-wechat,389,微信备份与数据报告,The MIT License,0,0,1,0,2024-10-28
bramus/style-observer,https://github.com/bramus/style-observer,387,MutationObserver for CSS. Get notified when the computed value of a CSS property changes.,The MIT License,0,0,1,0,2024-08-29
ObservedObserver/convertfast-ui,https://github.com/ObservedObserver/convertfast-ui,365,Build beautiful landing pages with prebuild code blocks. All based on shadcn-ui and tailwind.,The MIT License,0,0,1,0,2024-07-10
Softlandia-Ltd/vision-is-all-you-need,https://github.com/Softlandia-Ltd/vision-is-all-you-need,343,Serverless Modal + FastAPI + React + ColPali + Qdrant + GPT4o Vision RAG (V-RAG) Demo,The MIT License,0,0,1,0,2024-09-10
all-in-aigc/pagen-ai-landing-page-template,https://github.com/all-in-aigc/pagen-ai-landing-page-template,334,AI Landing Page Template created by Pagen AI,The MIT License,0,0,1,0,2024-09-12
taishikato/supavec,https://github.com/taishikato/supavec,320,"The open-source alternative to Carbon.ai. Build powerful RAG applications with any data source, at any scale.",Apache License 2.0,0,0,1,0,2024-12-24
eyelly-wu/appstore-discounts,https://github.com/eyelly-wu/appstore-discounts,301,"An open-source App Store discounts tracker built on GitHub Actions, supporting RSS, Telegram and DingTalk notifications",The MIT License,0,0,1,0,2024-07-19
joschan21/pingpanda,https://github.com/joschan21/pingpanda,297,A Modern Fullstack Event Monitoring SaaS,The MIT License,0,0,1,0,2024-10-31
claudio-silva/claude-artifact-runner,https://github.com/claudio-silva/claude-artifact-runner,288,"A template project for easily converting Claude AI’s Artifacts into React applications, ready to run out of the box or extend as needed.",The MIT License,0,0,1,0,2024-07-14
WebDevSimplified/permission-system,https://github.com/WebDevSimplified/permission-system,283,,The MIT License,0,0,1,0,2024-10-28
stripe/agent-toolkit,https://github.com/stripe/agent-toolkit,272,Python and TypeScript library for integrating the Stripe API into agentic workflows,The MIT License,0,0,1,0,2024-11-11
antoineross/Hikari,https://github.com/antoineross/Hikari,271,"A complete & open source Nextjs.14, Stripe and Supabase SaaS Starter Template using App Router",The MIT License,0,0,1,0,2024-07-23
nainglinnkhant/shadcn-view-table,https://github.com/nainglinnkhant/shadcn-view-table,266,"Shadcn table component with server side sorting, pagination, filtering, and custom views. This is built on top of @sadmann17's shadcn-table.",The MIT License,0,0,1,0,2024-07-03
ViggoZ/json-translate,https://github.com/ViggoZ/json-translate,255,,The MIT License,0,0,1,0,2024-11-12
CassInfra/KubeDoor,https://github.com/CassInfra/KubeDoor,245,基于AI推荐+专家经验的K8S负载感知调度与容量管控系统,Apache License 2.0,0,0,1,0,2024-12-01
upstash/rag-chat-component,https://github.com/upstash/rag-chat-component,241,React component for RAG-enabled AI Assistant,The MIT License,0,0,1,0,2024-08-28
regenrek/codefetch,https://github.com/regenrek/codefetch,239,Turn code into Markdown for LLMs with one simple terminal command,The MIT License,0,0,1,0,2025-01-11
sarimabbas/authortrail,https://github.com/sarimabbas/authortrail,230,See all the files you have ever touched in a Git repo,The MIT License,0,0,1,0,2024-12-22
aiagentdev-sol/pumpfun-bundler-bot,https://github.com/aiagentdev-sol/pumpfun-bundler-bot,217,"PumpFun bundler bot, create/buy token in single bundle for Pumpfun",The MIT License,0,0,1,0,2025-01-31
arc53/llm-price-compass,https://github.com/arc53/llm-price-compass,217,"This project collects GPU benchmarks from various cloud providers and compares them to fixed per token costs. Use our tool for efficient LLM GPU selections and cost-effective AI models. LLM provider price comparison, gpu benchmarks to price per token calculation, gpu benchmark table",The MIT License,0,0,1,0,2024-08-12
bklieger-groq/mathtutor-on-groq,https://github.com/bklieger-groq/mathtutor-on-groq,215,Voice-Enabled Math Tutor Powered by Groq that Calculates and Renders Live Problems and Instruction with LaTeX in Seconds!,Apache License 2.0,0,0,1,0,2024-12-18
morris/vanilla-prime,https://github.com/morris/vanilla-prime,211,"A simpler, more sustainable way of web development",ISC License,0,0,1,0,2024-07-31
run-llama/chat-ui,https://github.com/run-llama/chat-ui,200,Chat UI components for LLM apps,The MIT License,0,0,1,0,2024-10-18
FadyMak/imgsrc-app,https://github.com/FadyMak/imgsrc-app,193,Generate beautiful Open Graph images,The MIT License,0,0,1,0,2024-12-20
w4n9hu1/hot-hub-web,https://github.com/w4n9hu1/hot-hub-web,191,📈实时追踪热点话题，一站式查看与搜索。,The MIT License,0,0,1,0,2024-09-28
sadmann7/diceui,https://github.com/sadmann7/diceui,187,Unstyled ui component library.,The MIT License,0,0,1,0,2024-11-23
EDEAI/NexusAI,https://github.com/EDEAI/NexusAI,184,,Apache License 2.0,0,0,1,0,2024-11-26
mckaywrigley/r1-automated-pr-example,https://github.com/mckaywrigley/r1-automated-pr-example,179,,The MIT License,0,0,1,0,2025-01-27
notAkki/spots,https://github.com/notAkki/spots,178,,The MIT License,0,0,1,0,2024-09-21
kleneway/awesome-cursor-mpc-server,https://github.com/kleneway/awesome-cursor-mpc-server,169,Example of an MCP server with custom tools that can be called directly from cursor,The MIT License,0,0,1,0,2025-02-05
ilyichv/shadcn-zod-form,https://github.com/ilyichv/shadcn-zod-form,168,CLI tool to convert Zod schemas into shadcn/ui forms.,The MIT License,0,0,1,0,2024-09-09
scriptkavi/hooks,https://github.com/scriptkavi/hooks,158,Empower your react project with accessible and customizable hooks. Copy paste the modern hooks and use them in your React or NextJS applications.,The MIT License,0,0,1,0,2024-07-18
aws-samples/swift-chat,https://github.com/aws-samples/swift-chat,156,A Cross-platform AI chat application built with React Native and powered by Amazon Bedrock,MIT No Attribution,0,0,1,0,2024-11-06
enzomanuelmangano/pressto,https://github.com/enzomanuelmangano/pressto,152,Your React Native app deserves better tapping interactions.,The MIT License,0,0,1,0,2024-09-17
sjml/wasmbots,https://github.com/sjml/wasmbots,151,wasm. bots. 🤖🧙‍♂️🧚🧙‍♀️⚔️🏰🤖,The MIT License,0,0,1,0,2024-10-03
diandian18/react-antd-console,https://github.com/diandian18/react-antd-console,148,Customizable admin dashboard template based on React 18+ and Ant Design 5+,The MIT License,0,0,1,0,2024-10-14
haydenbleasel/dialog-stack,https://github.com/haydenbleasel/dialog-stack,143,Composable stacked dialogs for shadcn/ui,The MIT License,0,0,1,0,2024-11-28
ruvnet/SynthLang,https://github.com/ruvnet/SynthLang,142,SynthLang is a hyper-efficient prompt language designed to optimize interactions with Large Language Models (LLMs) like GPT-4o by leveraging logographical scripts and symbolic constructs.,The MIT License,0,0,1,0,2025-01-05
luoling8192/telegram-search,https://github.com/luoling8192/telegram-search,142,一个功能强大的 Telegram 聊天记录搜索工具，支持向量搜索和语义匹配。,The MIT License,0,0,1,0,2025-02-08
tovacinni/research-website-template,https://github.com/tovacinni/research-website-template,139,"React + Next.js template for research websites (for PhD students, researchers, etc)",The MIT License,0,0,1,0,2025-01-04
oslo-project/jwt,https://github.com/oslo-project/jwt,137,Parse and encode JSON web tokens,The MIT License,0,0,1,0,2024-09-16
yjose/input-otp-native,https://github.com/yjose/input-otp-native,134,"🔐 OTP input for React Native/Expo App: unstyled, copy-paste examples, fully tested",The MIT License,0,0,1,0,2024-12-20
prismicio-community/course-fizzi-next,https://github.com/prismicio-community/course-fizzi-next,134,,Apache License 2.0,0,0,1,0,2024-08-27
cloudflare/openai-workers-relay,https://github.com/cloudflare/openai-workers-relay,127,"A relay server for OpenAI's realtime API, for Cloudflare Workers",The MIT License,0,0,1,0,2024-10-19
launch-ui/launch-ui,https://github.com/launch-ui/launch-ui,125,"Landing page kit built with React, Shadcn/ui and Tailwind that you can copy/paste into your project.",The MIT License,0,0,1,0,2024-10-04
ValueMelody/melody-auth,https://github.com/ValueMelody/melody-auth,122,"A turnkey OAuth & authentication system, designed for both Cloudflare Workers and Node.js",The MIT License,0,0,1,0,2024-07-09
yeldarby/nycerebro,https://github.com/yeldarby/nycerebro,122,,Apache License 2.0,0,0,1,0,2025-01-17
e2b-dev/ai-analyst,https://github.com/e2b-dev/ai-analyst,114,Open source AI analyst powered by E2B. Analyze your CSV files with Llama 3.1 and create interactive charts.,Apache License 2.0,0,0,1,0,2024-10-21
aitmiloud/zellige,https://github.com/aitmiloud/zellige,114,"A Moroccan utility library for working with CIN, phone numbers, currency, addresses, dates, and more.",The MIT License,0,0,1,0,2025-02-12
dupontgu/now-playing-bumper-sticker,https://github.com/dupontgu/now-playing-bumper-sticker,110,"A ""bumper sticker"" (LCD display) that shows what I am listening to on Spotify in near real-time",The MIT License,0,0,1,0,2024-09-04
dabit3/ai-agent-cognitivedriftt,https://github.com/dabit3/ai-agent-cognitivedriftt,110,Cognitive Drift AI Agent,The MIT License,0,0,1,0,2024-12-03
microsoft/TypeAgent,https://github.com/microsoft/TypeAgent,110,Sample code that explores an architecture for using TypeChat to build a personal agent that can work with application agents.,The MIT License,0,0,1,0,2024-07-16
privatenumber/dtsroll,https://github.com/privatenumber/dtsroll,109,TypeScript declaration (.d.ts) bundler,The MIT License,0,0,1,0,2025-01-05
tyrellshawn/bolt.diy,https://github.com/tyrellshawn/bolt.diy,109,Bolt DIY,The MIT License,0,0,1,0,2024-12-12
seadfeng/redirect-checker,https://github.com/seadfeng/redirect-checker,107,,The MIT License,0,0,1,0,2024-08-13
jakearchibald/stacked-alpha-video,https://github.com/jakearchibald/stacked-alpha-video,106,,Apache License 2.0,0,0,1,0,2024-07-23
volume988/flux-ai-image-webui,https://github.com/volume988/flux-ai-image-webui,103,flux ai image generator web ui,The MIT License,0,0,1,0,2024-08-19
wong2/litemcp,https://github.com/wong2/litemcp,103,A TypeScript framework for building MCP servers elegantly,The MIT License,0,0,1,0,2024-12-09
stack-auth/multi-tenant-starter-template,https://github.com/stack-auth/multi-tenant-starter-template,101,A minimalistic multi-tenant Next.js starter template,The MIT License,0,0,1,0,2024-08-19
clerk/og.new,https://github.com/clerk/og.new,100,,The MIT License,0,0,1,0,2024-12-21
tsoding/multiplayer-game-prototype,https://github.com/tsoding/multiplayer-game-prototype,97,Proof-of-concept of a Simple Multiplayer Game,The MIT License,0,0,1,0,2024-07-12
openai/openai-structured-outputs-samples,https://github.com/openai/openai-structured-outputs-samples,601,Sample apps to help developers get started with Structured Outputs,The MIT License,0,0,0,0,2024-12-16
EarthZetaOrg/solana-raydium-bundler,https://github.com/EarthZetaOrg/solana-raydium-bundler,574,✨✨✨ Solana Raydium Bundler with 21 wallets simultaneously bundling to buy for pool creation using Jito for raydium bundler,The MIT License,0,0,0,0,2024-11-29
oiov/wr.do,https://github.com/oiov/wr.do,545,"🎉Free domain name distribution and short url generation platform, build with cloudflare.",The MIT License,0,0,0,0,2024-07-26
shelwinsunga/zoom-chart-demo,https://github.com/shelwinsunga/zoom-chart-demo,513,A zoomable shadcn/rechart chart.,The MIT License,0,0,0,0,2024-07-13
rocicorp/hello-zero,https://github.com/rocicorp/hello-zero,482,,Apache License 2.0,0,0,0,0,2024-10-11
groq/groq-appgen,https://github.com/groq/groq-appgen,447,Project showcasing Llama 3.3 70B HTML codegen abilities,The MIT License,0,0,0,0,2024-12-17
NiazMorshed2007/shadcn-tiptap,https://github.com/NiazMorshed2007/shadcn-tiptap,444,Sets of custom extensions & toolbars for tiptap editor. Install with shadcn/cli.,The MIT License,0,0,0,0,2024-10-17
Dhravya/backend-api-kit,https://github.com/Dhravya/backend-api-kit,410,"Easily create scalable, monetisable backend APIs with Hono + Cloudflare workers. All the batteries included.",The MIT License,0,0,0,0,2025-01-24
WenJing95/SayKey,https://github.com/WenJing95/SayKey,395,A Speech-to-Text Input Method For Windows,The MIT License,0,0,0,0,2024-10-16
openai/openai-realtime-solar-system,https://github.com/openai/openai-realtime-solar-system,357,Demo showing how to use the OpenAI Realtime API to navigate a 3D scene via tool calling,The MIT License,0,0,0,0,2025-01-13
EarthZetaOrg/solana-pumpfun-bundler,https://github.com/EarthZetaOrg/solana-pumpfun-bundler,353,✨✨✨ Solana Pumpfun Bundler with 24 wallets that create/buy token and pool in single bundler using jito for pumpfun,The MIT License,0,0,0,0,2024-11-29
mjackson/multipart-parser,https://github.com/mjackson/multipart-parser,352,"A fast, efficient parser for multipart streams in any JavaScript environment",The MIT License,0,0,0,0,2024-07-11
iAmCorey/coreychiu-portfolio-template,https://github.com/iAmCorey/coreychiu-portfolio-template,315,portfolio template by corey chiu,The MIT License,0,0,0,0,2024-12-11
tremorlabs/tremor-blocks,https://github.com/tremorlabs/tremor-blocks,304,Tremor Blocks Source Code,The MIT License,0,0,0,0,2025-01-22
martiserra99/formity,https://github.com/martiserra99/formity,288,Formity - A highly customizable React library for creating advanced multi-step forms (https://www.formity.app/).,The MIT License,0,0,0,0,2024-08-02
rajibola/human-regex,https://github.com/rajibola/human-regex,272,Human-friendly regular expression builder with English-like syntax.,The MIT License,0,0,0,0,2025-01-31
iAmCorey/devtoolset,https://github.com/iAmCorey/devtoolset,261,Open-source & database-free & server-free developer tools navigator / 无需数据库无需服务器的开源开发者工具导航站,The MIT License,0,0,0,0,2024-08-14
coryhouse/react-switchboard,https://github.com/coryhouse/react-switchboard,260,Quickly create custom DevTools for your React app,The MIT License,0,0,0,0,2024-07-28
lukeed/empathic,https://github.com/lukeed/empathic,250,A set of small Node.js utilities to understand your pathing needs.,The MIT License,0,0,0,0,2024-09-01
PuruVJ/neotraverse,https://github.com/PuruVJ/neotraverse,235,,The MIT License,0,0,0,0,2024-07-10
nainglinnkhant/lingua-time,https://github.com/nainglinnkhant/lingua-time,234,A smart datetime picker which understands natural language input.,The MIT License,0,0,0,0,2024-09-03
CNTRLAI/Notate,https://github.com/CNTRLAI/Notate,231,"Notate is a desktop chat application that takes AI conversations to the next level. It combines the simplicity of chat with advanced features like document analysis, vector search, and multi-model AI support - all while keeping your data private.",Apache License 2.0,0,0,0,0,2025-01-07
azat-io/eslint-plugin-de-morgan,https://github.com/azat-io/eslint-plugin-de-morgan,229,🧵 ESLint plugin for transforming negated boolean expressions via De Morgan’s laws,The MIT License,0,0,0,0,2025-02-09
taishikato/chatsage,https://github.com/taishikato/chatsage,228,24/7 Customer Service for your website,Apache License 2.0,0,0,0,0,2024-07-18
Onelevenvy/flock,https://github.com/Onelevenvy/flock,218,"Flock is a workflow-based low-code platform for rapidly building chatbots, RAG, and coordinating multi-agent teams.（Flock 是一个基于workflow工作流的低代码平台，用于快速构建聊天机器人、RAG、Agent和Muti-Agent应用。）",Apache License 2.0,0,0,0,0,2024-09-04
MODSetter/gpt-instagram,https://github.com/MODSetter/gpt-instagram,215,A GPT-based autonomous multi-agent AI in Next.js that research & recommends Instagram Viral Posts reflecting your personality.,The MIT License,0,0,0,0,2024-07-10
vladmeer/pumpfun-bundler,https://github.com/vladmeer/pumpfun-bundler,208,"PumpFun bundler, create/buy token in single bundle for Pumpfun",The MIT License,0,0,0,0,2024-07-28
matsuoka-601/waterball,https://github.com/matsuoka-601/waterball,203,Fluid simulation on a sphere🌏,The MIT License,0,0,0,0,2025-02-02
asendlabs/startstack,https://github.com/asendlabs/startstack,202,"The easiest way to get started with your next saas project (better-auth, shadcn, stripe, nextjs)",The MIT License,0,0,0,0,2024-12-01
javayhu/free-directory-boilerplate,https://github.com/javayhu/free-directory-boilerplate,198,The Open Source Directory Boilerplate,The MIT License,0,0,0,0,2024-12-22
RylanBot/melody-workshop,https://github.com/RylanBot/melody-workshop,196,🎵 Audio processing and mixing in the browser「音频编辑工具」,The MIT License,0,0,0,0,2024-11-29
AlirezaHadjar/react-native-fast-confetti,https://github.com/AlirezaHadjar/react-native-fast-confetti,193,🏎️ The fastest confetti animation library in react native,The MIT License,0,0,0,0,2024-10-16
strlrd-29/hookcn,https://github.com/strlrd-29/hookcn,189,Copy paste react hooks inspired by shadcn/ui,The MIT License,0,0,0,0,2024-12-09
antfu/vscode-array-index-inlay,https://github.com/antfu/vscode-array-index-inlay,189,Show array index inlay hints for large arrays for VS Code,The MIT License,0,0,0,0,2024-08-15
assistant-ui/assistant-ui-stockbroker,https://github.com/assistant-ui/assistant-ui-stockbroker,186,,The MIT License,0,0,0,0,2024-09-10
CH563/fakemail,https://github.com/CH563/fakemail,185,📪The free temporary email service powered by Cloudflare,The MIT License,0,0,0,0,2025-01-02
virgoone/next-money,https://github.com/virgoone/next-money,183,Flux AI Image generator,The MIT License,0,0,0,0,2024-07-11
nikhils4/ui-beats,https://github.com/nikhils4/ui-beats,181,"Level up your UI development with reusable components from UI Beats, crafted with React, Typescript, Tailwind CSS, and Framer Motion.",The MIT License,0,0,0,0,2024-07-08
matsuoka-601/webgpu-ocean,https://github.com/matsuoka-601/webgpu-ocean,181,A real-time 3D fluid simulation implemented in WebGPU,The MIT License,0,0,0,0,2024-12-15
EarthZetaOrg/solana-raydium-volume-bot,https://github.com/EarthZetaOrg/solana-raydium-volume-bot,181,"✨ Solana Raydium Volume Bot ✨ increases volume of the pool with raydium and meteora through endless swap of buy and sell transactions on solana, raydium & meteora volume bot v3",The MIT License,0,0,0,0,2024-11-28
Maliksidk19/shadcn-datetime-picker,https://github.com/Maliksidk19/shadcn-datetime-picker,177,Beautifully crafted datetime picker component using shadcn ui,The MIT License,0,0,0,0,2024-07-16
karthikmudunuri/saas-landing-page-template,https://github.com/karthikmudunuri/saas-landing-page-template,176,"Template for saas landing page with dark theme using Next.js 14, React, TailwindCSS, Framer motion",The MIT License,0,0,0,0,2024-07-24
kleneway/next-ai-starter,https://github.com/kleneway/next-ai-starter,175,Opinionated batteries-included starter kit optimized for building applications using AI coding tools,The MIT License,0,0,0,0,2025-02-05
MoncyDev/Portfolio-Website,https://github.com/MoncyDev/Portfolio-Website,172,My Portfolio Website Showcasing the website 3d interactions or experience and my work.,The MIT License,0,0,0,0,2025-01-15
